대표상품코드,판매상품코드,상품명,출발일자,요일,항공사,정상가격,성인가격,예약상태,잔여좌석수,기준판매코드,기본상품명,성인가격_상세,아동가격_상세,가이드경비(USD),싱글룸추가비용,유류할증료,쇼핑횟수,쇼핑매장내역
MAS1012,ASP210260423SQG,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260423,목,싱가포르항공,,1879000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423SQU,[공식인증전용]스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,싱가포르항공,,1899000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423SQJ,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,싱가포르항공,,1899000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423SQQ,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260423,목,싱가포르항공,,1949000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423KE1,[출발확정] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,대한항공,,2177900,예약가능,4,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423KE4,[출발확정] 스타가이드와 함께하는 싱가포르 5일 #5성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,대한항공,,2277900,예약가능,4,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423TWV,[출발확정] [공식인증전용]스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,티웨이항공,,1539900,출발확정,6,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423TWA,[출발확정] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,티웨이항공,,1539900,예약가능,8,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423TWD,[출발확정] 스타가이드와 함께하는 싱가포르 5일 #5성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,티웨이항공,,1639900,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423TWG,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260423,목,티웨이항공,,1589900,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423OZV,[공식인증전용]스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,아시아나항공,,2352500,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423OZA,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,아시아나항공,,2352500,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423OZG,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260423,목,아시아나항공,,2402500,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423SQ1,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,싱가포르항공,,1559000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423SQ7,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260423,목,싱가포르항공,,1609000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP2102604237CG,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260423,목,제주항공,,1580500,예약가능,6,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP2102604237CV,[공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,20260423,목,제주항공,,1629900,예약가능,6,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP2102604237CA,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,제주항공,,1629900,예약가능,6,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP2102604237CD,스타가이드와 함께하는 싱가포르 5일 #5성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,20260423,목,제주항공,,1729900,예약가능,6,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423KEA,[출발확정] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,대한항공,,2067900,예약대기,0,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260423KED,[출발확정] 스타가이드와 함께하는 싱가포르 5일 #5성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260423,목,대한항공,,2527900,예약대기,0,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424SQV,[공식인증전용]스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,싱가포르항공,,1539000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424SQA,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,싱가포르항공,,1539000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424SQG,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260424,금,싱가포르항공,,1589000,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424KEY,[공식인증전용]스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,대한항공,,2147900,예약가능,8,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424KE1,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,대한항공,,2177900,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424KE4,스타가이드와 함께하는 싱가포르 5일 #5성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,대한항공,,2277900,예약가능,8,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424KE7,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260424,금,대한항공,,2287900,예약가능,8,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424TWV,[공식인증전용]스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,티웨이항공,,1539900,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424TWA,스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,티웨이항공,,1539900,출발예정,6,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424TWG,싱가포르 5일 #유니버셜 스튜디오 #핵심관광+센토사 #버드파라다이스 #윙스 오브 타임 #호커센터 #만다린오리엔탈 뷔페,20260424,금,티웨이항공,,1589900,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
MAS1012,ASP210260424TWD,스타가이드와 함께하는 싱가포르 5일 #5성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지,20260424,금,티웨이항공,,1639900,예약가능,10,ASP2102603257CV,[출발확정] [공식인증전용] 스타가이드와 함께하는 싱가포르 5일 #4성호텔 #버드파라다이스 #센토사루지 #마담투소 #리버원더스 #만다린오리엔탈 뷔페 #핵심관광지 #NO쇼핑/NO팁,1420500,1420500,,400000,63700,0,
