연도,월,지역,국가,관광객수
2012,10,유럽,슬로베니아,2022
2012,10,유럽,핀란드,912
2012,10,유럽,슬로바키아,5602
2012,10,유럽,북마케도니아,136
2012,10,유럽,스웨덴,1769
2012,10,유럽,리히텐슈타인,7
2012,10,유럽,조지아,166
2012,10,유럽,산마리노,7
2012,11,유럽,독일,13795
2012,11,유럽,오스트리아,9411
2012,11,유럽,슬로베니아,870
2012,11,유럽,핀란드,860
2012,11,유럽,북마케도니아,51
2012,11,유럽,스웨덴,1766
2012,11,유럽,리히텐슈타인,1
2012,11,유럽,조지아,99
2012,11,유럽,산마리노,5
2012,12,유럽,독일,11808
2012,12,유럽,오스트리아,8572
2012,12,유럽,슬로베니아,427
2012,12,유럽,핀란드,821
2012,12,유럽,북마케도니아,6
2012,12,유럽,스웨덴,1018
2012,12,유럽,리히텐슈타인,3
2012,12,유럽,조지아,118
2012,12,유럽,산마리노,1
2013,1,유럽,독일,16280
2013,1,유럽,오스트리아,8727
2013,1,유럽,영국,50297
2013,1,유럽,슬로베니아,486
2013,1,유럽,러시아,15986
2013,1,유럽,보스니아,5
2013,1,유럽,핀란드,811
2013,1,유럽,슬로바키아,13731
2013,1,유럽,북마케도니아,15
2013,1,유럽,스웨덴,1579
2013,1,유럽,리히텐슈타인,6
2013,1,유럽,조지아,88
2013,1,유럽,산마리노,1
2013,2,유럽,독일,14067
2013,2,유럽,오스트리아,7489
2013,2,유럽,슬로베니아,529
2013,2,유럽,보스니아,84
2013,2,유럽,핀란드,653
2013,2,유럽,북마케도니아,5
2013,2,유럽,세르비아,7
2013,2,유럽,스웨덴,1843
2013,2,유럽,리히텐슈타인,1
2013,2,유럽,조지아,124
2013,3,유럽,독일,16246
2013,3,유럽,오스트리아,11208
2013,3,유럽,슬로베니아,1204
2013,3,유럽,보스니아,139
2013,3,유럽,핀란드,633
2013,3,유럽,북마케도니아,80
2013,3,유럽,세르비아,33
2013,3,유럽,스웨덴,1060
2013,3,유럽,리히텐슈타인,9
2013,3,유럽,조지아,240
2013,3,유럽,산마리노,2
2013,4,유럽,독일,18060
2013,4,유럽,오스트리아,11948
2013,4,유럽,영국,40044
2013,4,유럽,슬로베니아,2476
2013,4,유럽,러시아,30642
2013,4,유럽,보스니아,796
2013,4,유럽,핀란드,754
2013,4,유럽,북마케도니아,176
2013,4,유럽,세르비아,189
2013,4,유럽,스웨덴,1853
2013,4,유럽,리히텐슈타인,5
2013,4,유럽,조지아,130
2013,4,유럽,산마리노,8
2013,5,유럽,독일,19010
2013,5,유럽,오스트리아,17427
2013,5,유럽,슬로베니아,4264
2013,5,유럽,보스니아,2398
2013,5,유럽,핀란드,1637
2013,5,유럽,북마케도니아,277
2013,5,유럽,세르비아,397
2013,5,유럽,스웨덴,2976
2013,5,유럽,리히텐슈타인,6
2013,5,유럽,조지아,226
2013,6,유럽,독일,21718
2013,6,유럽,오스트리아,20754
2013,6,유럽,슬로베니아,2411
2013,6,유럽,보스니아,2008
2013,6,유럽,핀란드,2187
2013,6,유럽,북마케도니아,213
2013,6,유럽,세르비아,259
2013,6,유럽,스웨덴,6371
2013,6,유럽,리히텐슈타인,3
2013,6,유럽,조지아,246
2013,7,유럽,독일,30333
2013,7,유럽,오스트리아,25262
2013,7,유럽,영국,85780
2013,7,유럽,슬로베니아,2736
2013,7,유럽,러시아,41854
2013,7,유럽,보스니아,1034
2013,7,유럽,핀란드,1901
2013,7,유럽,슬로바키아,9369
2013,7,유럽,북마케도니아,165
2013,7,유럽,세르비아,72
2013,7,유럽,스웨덴,3201
2013,7,유럽,리히텐슈타인,9
2013,7,유럽,조지아,438
2013,8,유럽,독일,23376
2013,8,유럽,오스트리아,22925
2013,8,유럽,슬로베니아,2238
2013,8,유럽,보스니아,1312
2013,8,유럽,핀란드,2123
2013,8,유럽,북마케도니아,258
2013,8,유럽,세르비아,109
2013,8,유럽,스웨덴,5244
2013,8,유럽,리히텐슈타인,15
2013,8,유럽,조지아,273
2013,9,유럽,독일,19877
2013,9,유럽,오스트리아,17354
2013,9,유럽,슬로베니아,2347
2013,9,유럽,보스니아,1625
2013,9,유럽,핀란드,2254
2013,9,유럽,북마케도니아,119
2013,9,유럽,세르비아,145
2013,9,유럽,스웨덴,2603
2013,9,유럽,리히텐슈타인,2
2013,9,유럽,조지아,176
2013,10,유럽,독일,20913
2013,10,유럽,오스트리아,16278
2013,10,유럽,영국,32640
2013,10,유럽,슬로베니아,2979
2013,10,유럽,러시아,19460
2013,10,유럽,보스니아,1833
2013,10,유럽,핀란드,1218
2013,10,유럽,슬로바키아,4079
2013,10,유럽,북마케도니아,387
2013,10,유럽,세르비아,260
2013,10,유럽,스웨덴,1742
2013,10,유럽,리히텐슈타인,13
2013,10,유럽,조지아,237
2013,11,유럽,독일,15527
2013,11,유럽,오스트리아,11810
2013,11,유럽,슬로베니아,856
2013,11,유럽,보스니아,264
2013,11,유럽,핀란드,842
2013,11,유럽,북마케도니아,97
2013,11,유럽,세르비아,43
2013,11,유럽,스웨덴,1689
2013,11,유럽,리히텐슈타인,13
2013,11,유럽,조지아,129
2013,12,유럽,독일,13458
2013,12,유럽,오스트리아,11260
2013,12,유럽,슬로베니아,698
2013,12,유럽,보스니아,94
2013,12,유럽,핀란드,842
2013,12,유럽,북마케도니아,3
2013,12,유럽,세르비아,2
2013,12,유럽,스웨덴,1042
2013,12,유럽,리히텐슈타인,8
2013,12,유럽,조지아,126
2014,1,유럽,독일,19021
2014,1,유럽,오스트리아,14220
2014,1,유럽,영국,48438
2014,1,유럽,슬로베니아,1454
2014,1,유럽,러시아,24749
2014,1,유럽,보스니아,243
2014,1,유럽,핀란드,1085
2014,1,유럽,슬로바키아,3438
2014,1,유럽,북마케도니아,17
2014,1,유럽,세르비아,33
2014,1,유럽,스웨덴,1355
2014,1,유럽,조지아,2480
2014,2,유럽,독일,16661
2014,2,유럽,오스트리아,10462
2014,2,유럽,슬로베니아,1785
2014,2,유럽,보스니아,533
2014,2,유럽,핀란드,862
2014,2,유럽,북마케도니아,3
2014,2,유럽,세르비아,39
2014,2,유럽,리히텐슈타인,1
2014,3,유럽,독일,16467
2014,3,유럽,오스트리아,12382
2014,3,유럽,슬로베니아,4300
2014,3,유럽,보스니아,1515
2014,3,유럽,핀란드,984
2014,3,유럽,북마케도니아,305
2014,3,유럽,세르비아,157
2014,3,유럽,리히텐슈타인,3
2014,4,유럽,독일,19058
2014,4,유럽,오스트리아,21883
2014,4,유럽,영국,46326
2014,4,유럽,슬로베니아,5654
2014,4,유럽,러시아,38889
2014,4,유럽,보스니아,3399
2014,4,유럽,핀란드,899
2014,4,유럽,슬로바키아,5169
2014,4,유럽,북마케도니아,435
2014,4,유럽,세르비아,370
2014,4,유럽,리히텐슈타인,3
2014,5,유럽,독일,21521
2014,5,유럽,오스트리아,21625
2014,5,유럽,슬로베니아,7258
2014,5,유럽,보스니아,4726
2014,5,유럽,핀란드,1145
2014,5,유럽,북마케도니아,655
2014,5,유럽,세르비아,561
2014,5,유럽,리히텐슈타인,17
2014,6,유럽,독일,22293
2014,6,유럽,오스트리아,20718
2014,6,유럽,슬로베니아,6732
2014,6,유럽,보스니아,3233
2014,6,유럽,핀란드,2193
2014,6,유럽,북마케도니아,536
2014,6,유럽,세르비아,494
2014,6,유럽,리히텐슈타인,8
2014,7,유럽,독일,29670
2014,7,유럽,오스트리아,29979
2014,7,유럽,영국,70907
2014,7,유럽,슬로베니아,6450
2014,7,유럽,러시아,50423
2014,7,유럽,보스니아,2050
2014,7,유럽,핀란드,1937
2014,7,유럽,슬로바키아,4893
2014,7,유럽,북마케도니아,305
2014,7,유럽,세르비아,389
2014,7,유럽,리히텐슈타인,25
2014,8,유럽,독일,26244
2014,8,유럽,오스트리아,29206
2014,8,유럽,슬로베니아,7286
2014,8,유럽,보스니아,2430
2014,8,유럽,핀란드,2136
2014,8,유럽,북마케도니아,214
2014,8,유럽,세르비아,239
2014,8,유럽,리히텐슈타인,8
2014,9,유럽,독일,26584
2014,9,유럽,오스트리아,21932
2014,9,유럽,슬로베니아,7924
2014,9,유럽,보스니아,2951
2014,9,유럽,핀란드,1230
2014,9,유럽,북마케도니아,448
2014,9,유럽,세르비아,307
2014,9,유럽,리히텐슈타인,1
2014,10,유럽,독일,22465
2014,10,유럽,오스트리아,24230
2014,10,유럽,영국,44281
2014,10,유럽,슬로베니아,7338
2014,10,유럽,러시아,21615
2014,10,유럽,보스니아,3026
2014,10,유럽,핀란드,1191
2014,10,유럽,슬로바키아,4246
2014,10,유럽,북마케도니아,292
2014,10,유럽,세르비아,238
2014,10,유럽,리히텐슈타인,11
2014,11,유럽,독일,18033
2014,11,유럽,오스트리아,14367
2014,11,유럽,슬로베니아,3064
2014,11,유럽,보스니아,1198
2014,11,유럽,핀란드,1171
2014,11,유럽,북마케도니아,114
2014,11,유럽,세르비아,179
2014,11,유럽,리히텐슈타인,8
2014,12,유럽,독일,16315
2014,12,유럽,오스트리아,13553
2014,12,유럽,슬로베니아,2457
2014,12,유럽,보스니아,350
2014,12,유럽,핀란드,936
2014,12,유럽,북마케도니아,40
2014,12,유럽,세르비아,104
2014,12,유럽,리히텐슈타인,4
2015,1,유럽,독일,24048
2015,1,유럽,오스트리아,18766
2015,1,유럽,영국,77292
2015,1,유럽,슬로베니아,3268
2015,1,유럽,러시아,153189
2015,1,유럽,보스니아,606
2015,1,유럽,핀란드,1272
2015,1,유럽,슬로바키아,2558
2015,1,유럽,북마케도니아,152
2015,1,유럽,세르비아,39
2015,1,유럽,조지아,2936
2015,2,유럽,독일,19396
2015,2,유럽,오스트리아,15213
2015,2,유럽,슬로베니아,2271
2015,2,유럽,보스니아,514
2015,2,유럽,핀란드,884
2015,2,유럽,북마케도니아,97
2015,2,유럽,세르비아,1
2015,2,유럽,리히텐슈타인,9
2015,3,유럽,독일,18959
2015,3,유럽,오스트리아,21411
2015,3,유럽,슬로베니아,4976
2015,3,유럽,보스니아,1619
2015,3,유럽,핀란드,895
2015,3,유럽,북마케도니아,368
2015,3,유럽,세르비아,88
2015,3,유럽,리히텐슈타인,14
2015,4,유럽,독일,21403
2015,4,유럽,오스트리아,25782
2015,4,유럽,영국,95674
2015,4,유럽,슬로베니아,10389
2015,4,유럽,보스니아,3662
2015,4,유럽,핀란드,989
2015,4,유럽,슬로바키아,5932
2015,4,유럽,북마케도니아,538
2015,4,유럽,세르비아,200
2015,5,유럽,독일,24663
2015,5,유럽,오스트리아,28658
2015,5,유럽,슬로베니아,12354
2015,5,유럽,보스니아,4837
2015,5,유럽,핀란드,1762
2015,5,유럽,북마케도니아,621
2015,5,유럽,세르비아,461
2015,5,유럽,리히텐슈타인,8
2015,6,유럽,독일,28923
2015,6,유럽,오스트리아,26008
2015,6,유럽,슬로베니아,12005
2015,6,유럽,보스니아,4646
2015,6,유럽,핀란드,2075
2015,6,유럽,북마케도니아,737
2015,6,유럽,세르비아,188
2015,6,유럽,리히텐슈타인,19
2015,7,유럽,독일,36441
2015,7,유럽,오스트리아,35190
2015,7,유럽,영국,109549
2015,7,유럽,슬로베니아,7695
2015,7,유럽,보스니아,2704
2015,7,유럽,핀란드,2877
2015,7,유럽,슬로바키아,5364
2015,7,유럽,북마케도니아,308
2015,7,유럽,세르비아,245
2015,7,유럽,리히텐슈타인,4
2015,8,유럽,독일,30435
2015,8,유럽,오스트리아,30186
2015,8,유럽,슬로베니아,8952
2015,8,유럽,보스니아,3075
2015,8,유럽,핀란드,2852
2015,8,유럽,북마케도니아,303
2015,8,유럽,세르비아,239
2015,8,유럽,리히텐슈타인,10
2015,9,유럽,독일,26551
2015,9,유럽,오스트리아,21834
2015,9,유럽,슬로베니아,8251
2015,9,유럽,보스니아,2986
2015,9,유럽,핀란드,1630
2015,9,유럽,북마케도니아,226
2015,9,유럽,세르비아,194
2015,9,유럽,리히텐슈타인,19
2015,10,유럽,독일,26778
2015,10,유럽,오스트리아,26608
2015,10,유럽,영국,54524
2015,10,유럽,슬로베니아,10582
2015,10,유럽,보스니아,3700
2015,10,유럽,핀란드,1574
2015,10,유럽,슬로바키아,3883
2015,10,유럽,북마케도니아,290
2015,10,유럽,세르비아,132
2015,10,유럽,리히텐슈타인,8
2015,11,유럽,독일,20304
2015,11,유럽,오스트리아,14455
2015,11,유럽,슬로베니아,7042
2015,11,유럽,보스니아,817
2015,11,유럽,핀란드,1097
2015,11,유럽,북마케도니아,49
2015,11,유럽,세르비아,6
2015,11,유럽,리히텐슈타인,4
2015,12,유럽,독일,18999
2015,12,유럽,오스트리아,12921
2015,12,유럽,슬로베니아,4236
2015,12,유럽,보스니아,807
2015,12,유럽,핀란드,928
2015,12,유럽,북마케도니아,15
2015,12,유럽,세르비아,52
2016,1,유럽,스페인,312432
2016,1,유럽,독일,26113
2016,1,유럽,오스트리아,18035
2016,1,유럽,영국,64709
2016,1,유럽,슬로베니아,4869
2016,1,유럽,러시아,161267
2016,1,유럽,보스니아,683
2016,1,유럽,핀란드,1128
2016,1,유럽,슬로바키아,3351
2016,1,유럽,북마케도니아,10
2016,1,유럽,세르비아,2
2016,1,유럽,리히텐슈타인,4
2016,1,유럽,조지아,3113
2016,2,유럽,독일,22607
2016,2,유럽,오스트리아,15808
2016,2,유럽,슬로베니아,4367
2016,2,유럽,보스니아,1098
2016,2,유럽,핀란드,1219
2016,2,유럽,북마케도니아,15
2016,2,유럽,세르비아,70
2016,2,유럽,리히텐슈타인,3
2016,3,유럽,독일,20495
2016,3,유럽,오스트리아,20400
2016,3,유럽,슬로베니아,7796
2016,3,유럽,보스니아,1803
2016,3,유럽,핀란드,1086
2016,3,유럽,북마케도니아,94
2016,3,유럽,세르비아,138
2016,3,유럽,리히텐슈타인,9
2016,4,유럽,독일,25712
2016,4,유럽,오스트리아,20582
2016,4,유럽,영국,87360
2016,4,유럽,슬로베니아,10875
2016,4,유럽,보스니아,4257
2016,4,유럽,핀란드,1025
2016,4,유럽,슬로바키아,5897
2016,4,유럽,북마케도니아,429
2016,4,유럽,세르비아,428
2016,4,유럽,리히텐슈타인,12
2016,5,유럽,독일,26877
2016,5,유럽,오스트리아,24923
2016,5,유럽,슬로베니아,13438
2016,5,유럽,보스니아,5462
2016,5,유럽,핀란드,1741
2016,5,유럽,북마케도니아,268
2016,5,유럽,세르비아,304
2016,5,유럽,리히텐슈타인,14
2016,6,유럽,독일,30789
2016,6,유럽,오스트리아,24630
2016,6,유럽,슬로베니아,12296
2016,6,유럽,보스니아,6088
2016,6,유럽,핀란드,2852
2016,6,유럽,북마케도니아,411
2016,6,유럽,세르비아,335
2016,6,유럽,리히텐슈타인,38
2016,7,유럽,독일,37460
2016,7,유럽,오스트리아,34470
2016,7,유럽,영국,98075
2016,7,유럽,슬로베니아,11864
2016,7,유럽,보스니아,5252
2016,7,유럽,핀란드,3306
2016,7,유럽,슬로바키아,6064
2016,7,유럽,북마케도니아,285
2016,7,유럽,세르비아,462
2016,7,유럽,리히텐슈타인,44
2016,8,유럽,독일,32807
2016,8,유럽,오스트리아,33031
2016,8,유럽,슬로베니아,10794
2016,8,유럽,보스니아,4796
2016,8,유럽,핀란드,3977
2016,8,유럽,북마케도니아,180
2016,8,유럽,세르비아,321
2016,8,유럽,리히텐슈타인,36
2016,9,유럽,독일,29564
2016,9,유럽,오스트리아,25437
2016,9,유럽,슬로베니아,11300
2016,9,유럽,보스니아,4341
2016,9,유럽,핀란드,1924
2016,9,유럽,북마케도니아,234
2016,9,유럽,세르비아,306
2016,9,유럽,리히텐슈타인,18
2016,10,유럽,독일,25960
2016,10,유럽,오스트리아,23179
2016,10,유럽,영국,66493
2016,10,유럽,슬로베니아,12442
2016,10,유럽,보스니아,5365
2016,10,유럽,핀란드,1559
2016,10,유럽,슬로바키아,4082
2016,10,유럽,북마케도니아,241
2016,10,유럽,세르비아,529
2016,10,유럽,리히텐슈타인,7
2016,11,유럽,독일,20619
2016,11,유럽,오스트리아,17900
2016,11,유럽,슬로베니아,7490
2016,11,유럽,보스니아,1552
2016,11,유럽,핀란드,1428
2016,11,유럽,북마케도니아,127
2016,11,유럽,세르비아,187
2016,11,유럽,리히텐슈타인,15
2016,12,유럽,독일,19327
2016,12,유럽,오스트리아,15082
2016,12,유럽,슬로베니아,5389
2016,12,유럽,보스니아,1160
2016,12,유럽,핀란드,1703
2016,12,유럽,북마케도니아,638
2016,12,유럽,세르비아,135
2016,12,유럽,리히텐슈타인,7
2017,1,유럽,스페인,446069
2017,1,유럽,독일,25272
2017,1,유럽,오스트리아,18844
2017,1,유럽,영국,87119
2017,1,유럽,슬로베니아,6681
2017,1,유럽,러시아,253764
2017,1,유럽,보스니아,1148
2017,1,유럽,핀란드,1582
2017,1,유럽,슬로바키아,4214
2017,1,유럽,북마케도니아,47
2017,1,유럽,세르비아,97
2017,1,유럽,리히텐슈타인,10
2017,1,유럽,조지아,6257
2017,2,유럽,독일,24140
2017,2,유럽,오스트리아,15128
2017,2,유럽,슬로베니아,7084
2017,2,유럽,보스니아,1377
2017,2,유럽,핀란드,1186
2017,2,유럽,북마케도니아,137
2017,2,유럽,세르비아,173
2017,2,유럽,리히텐슈타인,5
2017,3,유럽,독일,25919
2017,3,유럽,오스트리아,19655
2017,3,유럽,슬로베니아,12149
2017,3,유럽,보스니아,2793
2017,3,유럽,핀란드,1008
2017,3,유럽,북마케도니아,264
2017,3,유럽,세르비아,251
2017,3,유럽,리히텐슈타인,10
2017,4,유럽,독일,28390
2017,4,유럽,오스트리아,25437
2017,4,유럽,영국,79202
2017,4,유럽,슬로베니아,15970
2017,4,유럽,보스니아,5171
2017,4,유럽,핀란드,1109
2017,4,유럽,슬로바키아,6001
2017,4,유럽,북마케도니아,546
2017,4,유럽,세르비아,366
2017,4,유럽,리히텐슈타인,21
2017,5,유럽,독일,34051
2017,5,유럽,오스트리아,31155
2017,5,유럽,슬로베니아,17117
2017,5,유럽,보스니아,7264
2017,5,유럽,핀란드,2314
2017,5,유럽,북마케도니아,713
2017,5,유럽,세르비아,560
2017,5,유럽,리히텐슈타인,18
2017,6,유럽,독일,34838
2017,6,유럽,오스트리아,28284
2017,6,유럽,슬로베니아,17391
2017,6,유럽,보스니아,7530
2017,6,유럽,핀란드,3856
2017,6,유럽,북마케도니아,658
2017,6,유럽,세르비아,848
2017,6,유럽,리히텐슈타인,40
2017,7,유럽,독일,42747
2017,7,유럽,오스트리아,35815
2017,7,유럽,영국,101412
2017,7,유럽,슬로베니아,14258
2017,7,유럽,보스니아,5783
2017,7,유럽,핀란드,3963
2017,7,유럽,슬로바키아,5015
2017,7,유럽,북마케도니아,353
2017,7,유럽,세르비아,303
2017,7,유럽,리히텐슈타인,32
2017,8,유럽,독일,36735
2017,8,유럽,오스트리아,32921
2017,8,유럽,슬로베니아,13586
2017,8,유럽,보스니아,5015
2017,8,유럽,핀란드,4696
2017,8,유럽,북마케도니아,362
2017,8,유럽,세르비아,628
2017,8,유럽,리히텐슈타인,15
2017,9,유럽,독일,33720
2017,9,유럽,오스트리아,30019
2017,9,유럽,슬로베니아,13998
2017,9,유럽,보스니아,6527
2017,9,유럽,핀란드,2678
2017,9,유럽,북마케도니아,492
2017,9,유럽,세르비아,592
2017,9,유럽,리히텐슈타인,43
2017,10,유럽,독일,32176
2017,10,유럽,오스트리아,34195
2017,10,유럽,영국,84279
2017,10,유럽,슬로베니아,15802
2017,10,유럽,보스니아,6575
2017,10,유럽,핀란드,2350
2017,10,유럽,슬로바키아,3856
2017,10,유럽,북마케도니아,547
2017,10,유럽,세르비아,506
2017,10,유럽,리히텐슈타인,37
2017,11,유럽,독일,25639
2017,11,유럽,오스트리아,20395
2017,11,유럽,슬로베니아,8647
2017,11,유럽,보스니아,1811
2017,11,유럽,핀란드,1579
2017,11,유럽,북마케도니아,219
2017,11,유럽,세르비아,34
2017,11,유럽,리히텐슈타인,16
2017,12,유럽,독일,23545
2017,12,유럽,오스트리아,17351
2017,12,유럽,슬로베니아,5331
2017,12,유럽,보스니아,1062
2017,12,유럽,핀란드,1717
2017,12,유럽,북마케도니아,77
2017,12,유럽,세르비아,1
2017,12,유럽,리히텐슈타인,31
2018,1,유럽,스페인,486867
2018,1,유럽,독일,28717
2018,1,유럽,오스트리아,21900
2018,1,유럽,영국,65810
2018,1,유럽,슬로베니아,6977
2018,1,유럽,러시아,360618
2018,1,유럽,보스니아,1057
2018,1,유럽,핀란드,1731
2018,1,유럽,슬로바키아,3041
2018,1,유럽,북마케도니아,103
2018,1,유럽,세르비아,16
2018,1,유럽,리히텐슈타인,194
