연도,월,ICAO,IATA,항공사명,공항,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg),국가,도시,지역,여객_계
2025,1,KAL,KE,대한항공,OKJ,정기,여객,2287,12,110,5,0,0,24344,일본,오카야마,아시아,
2025,1,KAL,KE,대한항공,SHM,부정기,여객,466,0,0,0,0,0,4819,일본,시라하마,아시아,
2025,1,KAL,KE,대한항공,CAN,정기,화물,0,0,0,401026,594033,52378,0,중국,광저우,아시아,
2025,1,KAL,KE,대한항공,CAN,정기,여객,4110,23,1544,10761,114091,0,98018,중국,광저우,아시아,
2025,1,KAL,KE,대한항공,CAN,부정기,화물,0,0,0,6162,35048,2624,0,중국,광저우,아시아,
2025,1,KAL,KE,대한항공,CGO,정기,화물,0,0,0,57789,130538,0,0,중국,정저우,아시아,
2025,1,KAL,KE,대한항공,CGO,정기,여객,1846,11,579,1110,294,0,37556,중국,정저우,아시아,
2025,1,KAL,KE,대한항공,CSX,정기,여객,1741,5,330,99,0,0,25720,중국,창사,아시아,
2025,1,KAL,KE,대한항공,DLC,정기,여객,5758,28,778,92826,64242,7281,84681,중국,다롄,아시아,
2025,1,KAL,KE,대한항공,DYG,정기,여객,1012,1,13,0,0,0,10041,중국,장자제,아시아,
2025,1,KAL,KE,대한항공,FOC,정기,여객,1194,4,411,0,0,0,28859,중국,푸저우,아시아,
2025,1,KAL,KE,대한항공,HFE,정기,여객,1527,11,131,51,0,0,22445,중국,허페이,아시아,
2025,1,KAL,KE,대한항공,HGH,정기,여객,1040,2,62,0,0,0,14626,중국,항저우,아시아,
2025,1,KAL,KE,대한항공,KMG,정기,여객,1585,3,290,10,0,0,27761,중국,쿤밍,아시아,
2025,1,KAL,KE,대한항공,NKG,정기,여객,2259,11,312,58,2,0,36429,중국,난징,아시아,
2025,1,KAL,KE,대한항공,PEK,정기,여객,4916,24,4947,2159,2992,3724,173142,중국,베이징,아시아,
2025,1,KAL,KE,대한항공,PVG,정기,화물,0,0,0,1222089,1380942,9814,0,중국,상하이,아시아,
2025,1,KAL,KE,대한항공,PVG,정기,여객,11160,53,4614,78417,366135,0,223343,중국,상하이,아시아,
2025,1,KAL,KE,대한항공,PVG,부정기,화물,0,0,0,34838,167876,2703,0,중국,상하이,아시아,
2025,1,KAL,KE,대한항공,SHE,정기,여객,9542,65,2636,8984,66406,2574,210624,중국,선양,아시아,
2025,1,KAL,KE,대한항공,SZX,정기,여객,4266,14,476,193312,33713,0,61821,중국,선전,아시아,
2025,1,KAL,KE,대한항공,TAO,정기,여객,6785,38,2816,9325,21913,727,133371,중국,칭다오,아시아,
2025,1,KAL,KE,대한항공,TSN,정기,화물,0,0,0,154832,355520,0,0,중국,톈진,아시아,
2025,1,KAL,KE,대한항공,TSN,정기,여객,2925,12,1036,5351,10244,0,68152,중국,톈진,아시아,
2025,1,KAL,KE,대한항공,WUH,정기,여객,2771,16,553,22633,25032,0,45931,중국,우한,아시아,
2025,1,KAL,KE,대한항공,XIY,정기,화물,0,0,0,124241,87475,0,0,중국,시안,아시아,
2025,1,KAL,KE,대한항공,XIY,정기,여객,2855,9,472,2456,1802,0,47342,중국,시안,아시아,
2025,1,KAL,KE,대한항공,XMN,정기,여객,4371,10,276,2897,699,0,59121,중국,샤먼,아시아,
2025,1,KAL,KE,대한항공,YNJ,정기,여객,4433,22,502,0,0,0,70382,중국,옌지,아시아,
2025,1,KAL,KE,대한항공,RMQ,정기,여객,4434,33,70,0,0,0,73248,대만,타이중,아시아,
2025,1,KAL,KE,대한항공,TPE,정기,여객,15959,49,538,375464,129549,9302,210671,대만,타이베이,아시아,
2025,1,KAL,KE,대한항공,MFM,정기,여객,4581,19,173,3,0,0,51731,마카오,마카오,아시아,
2025,1,KAL,KE,대한항공,HKG,정기,화물,0,0,0,874678,183471,0,0,홍콩,홍콩,아시아,
2025,1,KAL,KE,대한항공,HKG,정기,여객,22001,69,3540,201362,194519,105146,353383,홍콩,홍콩,아시아,
2025,1,KAL,KE,대한항공,HKG,부정기,화물,0,0,0,133852,174421,15781,0,홍콩,홍콩,아시아,
2025,1,KAL,KE,대한항공,UBN,정기,여객,3469,77,3152,87008,85982,5066,146125,몽골,울란바토르,아시아,
2025,1,KAL,KE,대한항공,KUL,정기,화물,0,0,0,53401,156292,0,0,말레이시아,쿠알라룸푸르,아시아,
2025,1,KAL,KE,대한항공,KUL,정기,여객,7339,24,554,92019,121562,5446,148329,말레이시아,쿠알라룸푸르,아시아,
2025,1,KAL,KE,대한항공,PEN,정기,화물,0,0,0,51413,404578,0,0,말레이시아,페낭,아시아,
2025,1,KAL,KE,대한항공,RGN,정기,여객,1155,4,74,7263,20131,0,36728,미얀마,양곤,아시아,
2025,1,KAL,KE,대한항공,CXR,정기,여객,8276,107,2206,0,0,0,191976,베트남,나트랑,아시아,
2025,1,KAL,KE,대한항공,DAD,정기,여객,14112,135,2460,18673,163697,0,273306,베트남,다낭,아시아,
2025,1,KAL,KE,대한항공,DLI,부정기,여객,871,0,0,386,0,0,13434,베트남,달랏,아시아,
2025,1,KAL,KE,대한항공,HAN,정기,화물,0,0,0,1561460,359173,0,0,베트남,하노이,아시아,
2025,1,KAL,KE,대한항공,HAN,정기,여객,13695,113,2958,38863,375408,5419,301232,베트남,하노이,아시아,
2025,1,KAL,KE,대한항공,HAN,부정기,화물,0,0,0,256313,118124,0,0,베트남,하노이,아시아,
2025,1,KAL,KE,대한항공,PQC,정기,여객,15644,202,427,1,0,0,188850,베트남,푸꾸옥,아시아,
2025,1,KAL,KE,대한항공,SGN,정기,화물,0,0,0,52564,77900,0,0,베트남,호찌민,아시아,
2025,1,KAL,KE,대한항공,SGN,정기,여객,12671,233,14271,328970,154250,8651,788701,베트남,호찌민,아시아,
2025,1,KAL,KE,대한항공,SIN,정기,화물,0,0,0,246176,452481,0,0,싱가포르,싱가포르,아시아,
2025,1,KAL,KE,대한항공,SIN,정기,여객,22576,106,2759,611693,395798,16593,418618,싱가포르,싱가포르,아시아,
2025,1,KAL,KE,대한항공,SIN,부정기,화물,0,0,0,37133,7009,0,0,싱가포르,싱가포르,아시아,
2025,1,KAL,KE,대한항공,CGK,정기,화물,0,0,0,20113,121913,0,0,인도네시아,자카르타,아시아,
2025,1,KAL,KE,대한항공,CGK,정기,여객,7502,33,839,119726,146936,19865,187149,인도네시아,자카르타,아시아,
2025,1,KAL,KE,대한항공,DPS,정기,여객,14248,63,2749,133890,3794,0,239653,인도네시아,덴파사르,아시아,
2025,1,KAL,KE,대한항공,PNH,정기,여객,4885,42,2812,37907,91031,387,179951,캄보디아,프놈펜,아시아,
2025,1,KAL,KE,대한항공,BKK,정기,화물,0,0,0,56207,46866,0,0,태국,방콕,아시아,
2025,1,KAL,KE,대한항공,BKK,정기,여객,27405,102,8727,594717,497216,38149,699009,태국,방콕,아시아,
2025,1,KAL,KE,대한항공,CNX,정기,여객,14206,51,1826,3136,3964,0,271485,태국,치앙마이,아시아,
2025,1,KAL,KE,대한항공,HKT,정기,여객,6777,29,797,72096,0,0,104460,태국,푸껫,아시아,
2025,1,KAL,KE,대한항공,CEB,정기,여객,7076,83,2727,12557,242005,0,191309,필리핀,라푸라푸,아시아,
2025,1,KAL,KE,대한항공,MNL,정기,화물,0,0,0,69347,79977,0,0,필리핀,마닐라,아시아,
2025,1,KAL,KE,대한항공,MNL,정기,여객,8453,83,15459,205978,253511,18695,728774,필리핀,마닐라,아시아,
2025,1,KAL,KE,대한항공,MNL,부정기,여객,2009,19,3473,0,0,0,156739,필리핀,마닐라,아시아,
2025,1,KAL,KE,대한항공,GDL,정기,화물,0,0,0,18549,140709,0,0,멕시코,과달라하라,미주,
2025,1,KAL,KE,대한항공,ANC,정기,화물,0,0,0,15399,126672,0,0,미국,앵커리지,미주,
2025,1,KAL,KE,대한항공,ANC,부정기,화물,0,0,0,0,0,0,0,미국,앵커리지,미주,
2025,1,KAL,KE,대한항공,ATL,정기,화물,0,0,0,230855,434490,0,0,미국,애틀랜타,미주,
2025,1,KAL,KE,대한항공,ATL,정기,여객,5964,39,4102,17791,175640,0,302739,미국,애틀랜타,미주,
2025,1,KAL,KE,대한항공,BOS,정기,여객,4041,17,3464,185312,228732,0,219280,미국,보스턴,미주,
2025,1,KAL,KE,대한항공,DFW,정기,화물,0,0,0,170025,1179535,0,0,미국,댈러스,미주,
2025,1,KAL,KE,대한항공,DFW,정기,여객,3978,44,4002,13814,228624,0,243125,미국,댈러스,미주,
2025,1,KAL,KE,대한항공,IAD,정기,여객,4438,35,3245,92991,291109,0,238212,미국,워싱턴,미주,
2025,1,KAL,KE,대한항공,JFK,정기,화물,0,0,0,105235,724010,1225,0,미국,뉴욕,미주,
2025,1,KAL,KE,대한항공,JFK,정기,여객,12676,93,9369,67145,262105,82372,606288,미국,뉴욕,미주,
2025,1,KAL,KE,대한항공,JFK,부정기,화물,0,0,0,48182,378230,3067,0,미국,뉴욕,미주,
2025,1,KAL,KE,대한항공,LAS,정기,여객,5062,24,3331,4360,392223,215,193722,미국,라스베이거스,미주,
2025,1,KAL,KE,대한항공,LAX,정기,화물,0,0,0,1194247,4105751,4243,0,미국,로스앤젤레스,미주,
2025,1,KAL,KE,대한항공,LAX,정기,여객,15961,91,6909,55248,384804,38042,563882,미국,로스앤젤레스,미주,
2025,1,KAL,KE,대한항공,LAX,부정기,화물,0,0,0,165324,202642,0,0,미국,로스앤젤레스,미주,
2025,1,KAL,KE,대한항공,MIA,정기,화물,0,0,0,11937,816892,0,0,미국,마이애미,미주,
2025,1,KAL,KE,대한항공,ORD,정기,화물,0,0,0,701446,3288026,1293,0,미국,시카고,미주,
2025,1,KAL,KE,대한항공,ORD,정기,여객,4234,29,3488,181552,354132,36611,228312,미국,시카고,미주,
2025,1,KAL,KE,대한항공,SEA,정기,화물,0,0,0,616,12444,0,0,미국,시애틀,미주,
2025,1,KAL,KE,대한항공,SEA,정기,여객,4417,41,3706,7906,226194,364,205474,미국,시애틀,미주,
2025,1,KAL,KE,대한항공,SFO,정기,여객,5830,32,2391,133588,257921,345,190413,미국,샌프란시스코,미주,
2025,1,KAL,KE,대한항공,SFO,부정기,여객,589,4,709,497,37848,0,32857,미국,샌프란시스코,미주,
2025,1,KAL,KE,대한항공,VCP,정기,화물,0,0,0,45909,144831,0,0,브라질,상파울루,미주,
2025,1,KAL,KE,대한항공,YVR,정기,여객,6325,80,7415,31835,427102,26909,411190,캐나다,밴쿠버,미주,
2025,1,KAL,KE,대한항공,YVR,부정기,화물,0,0,0,0,0,0,0,캐나다,밴쿠버,미주,
2025,1,KAL,KE,대한항공,YYZ,정기,화물,0,0,0,2889,634537,0,0,캐나다,토론토,미주,
2025,1,KAL,KE,대한항공,YYZ,정기,여객,4007,40,4205,19367,436481,29137,274091,캐나다,토론토,미주,
2025,1,KAL,KE,대한항공,AMS,정기,화물,0,0,0,362311,618948,0,0,네덜란드,암스테르담,유럽,
2025,1,KAL,KE,대한항공,AMS,정기,여객,4095,15,419,125210,140172,0,93092,네덜란드,암스테르담,유럽,
2025,1,KAL,KE,대한항공,OSL,정기,화물,0,0,0,41849,41742,0,0,노르웨이,오슬로,유럽,
2025,1,KAL,KE,대한항공,FRA,정기,화물,0,0,0,587447,808057,0,0,독일,프랑크푸르트,유럽,
2025,1,KAL,KE,대한항공,FRA,정기,여객,3235,14,329,65231,79606,9569,80530,독일,프랑크푸르트,유럽,
2025,1,KAL,KE,대한항공,FRA,부정기,화물,0,0,0,0,0,0,0,독일,프랑크푸르트,유럽,
2025,1,KAL,KE,대한항공,ZRH,정기,화물,0,0,0,1835,35053,0,0,스위스,취리히,유럽,
2025,1,KAL,KE,대한항공,MAD,정기,화물,0,0,0,12627,597782,0,0,스페인,마드리드,유럽,
2025,1,KAL,KE,대한항공,MAD,정기,여객,4158,4,139,12234,76536,2903,73717,스페인,마드리드,유럽,
2025,1,KAL,KE,대한항공,LHR,정기,화물,0,0,0,170600,402984,137,0,영국,런던,유럽,
2025,1,KAL,KE,대한항공,LHR,정기,여객,7510,22,751,79477,254720,22511,180276,영국,런던,유럽,
2025,1,KAL,KE,대한항공,VIE,정기,화물,0,0,0,503962,460733,0,0,오스트리아,빈,유럽,
2025,1,KAL,KE,대한항공,VIE,정기,여객,2910,11,481,43699,59482,1668,73324,오스트리아,빈,유럽,
2025,1,KAL,KE,대한항공,VIE,부정기,화물,0,0,0,0,0,0,0,오스트리아,빈,유럽,
2025,1,KAL,KE,대한항공,FCO,정기,여객,3580,4,104,38021,113292,0,63569,이탈리아,로마,유럽,
2025,1,KAL,KE,대한항공,MXP,정기,화물,0,0,0,32417,180849,0,0,이탈리아,밀라노,유럽,
2025,1,KAL,KE,대한항공,MXP,정기,여객,4428,11,468,39680,219651,1839,93023,이탈리아,밀라노,유럽,
2025,1,KAL,KE,대한항공,MXP,부정기,화물,0,0,0,0,23022,0,0,이탈리아,밀라노,유럽,
2025,1,KAL,KE,대한항공,PRG,정기,여객,2829,7,669,64317,81570,0,68460,체코,프라하,유럽,
2025,1,KAL,KE,대한항공,LIS,정기,여객,3443,5,75,4231,4006,0,58811,포르투갈,리스본,유럽,
2025,1,KAL,KE,대한항공,WAW,부정기,화물,0,0,0,28980,0,0,0,폴란드,바르샤바,유럽,
2025,1,KAL,KE,대한항공,CDG,정기,여객,6679,16,307,30696,360640,8730,146306,프랑스,파리,유럽,
2025,1,KAL,KE,대한항공,BUD,정기,여객,3106,4,275,27200,88496,1251,71401,헝가리,부다페스트,유럽,
2025,1,KAL,KE,대한항공,IST,정기,여객,3366,4,149,77642,79590,997,62107,터키,이스탄불,유럽,
2025,1,KAL,KE,대한항공,AKL,정기,여객,7250,41,1263,17308,145361,13314,180039,뉴질랜드,오클랜드,오세아니아,
2025,1,KAL,KE,대한항공,BNE,정기,여객,4041,25,716,2394,87254,9998,97190,오스트레일리아,브리즈번,오세아니아,
2025,1,KAL,KE,대한항공,SYD,정기,여객,8164,27,732,220953,189003,16385,166709,오스트레일리아,시드니,오세아니아,
2025,1,KAL,KE,대한항공,GUM,정기,여객,9680,193,413,93139,80893,0,132076,괌,괌,오세아니아,
2025,1,KAL,KE,대한항공,HNL,정기,여객,7792,36,2028,94417,303742,1920,186776,미국,호놀룰루,미주,
2025,1,KAL,KE,대한항공,DXB,정기,여객,7186,5,234,251193,20239,10912,123575,아랍에미레이트,두바이,아시아,
2025,1,KAL,KE,대한항공,KTM,정기,여객,2232,27,1031,2162,94129,0,99832,네팔,카트만두,아시아,
2025,1,KAL,KE,대한항공,DEL,정기,여객,3976,2,144,53577,50628,0,80920,인도,델리,아시아,
2025,1,KAL,KE,대한항공,DEL,부정기,화물,0,0,0,133205,36945,0,0,인도,델리,아시아,
2025,1,KLM,KL,KLM네덜란드항공,AMS,정기,여객,5525,17,644,263987,0,3425,129790,네덜란드,암스테르담,유럽,
2025,1,KZR,KC,아스타나항공,ALA,정기,여객,2774,26,253,71893,0,10040,68078,카자흐스탄,알마티,유럽,
2025,1,KZR,KC,아스타나항공,NQZ,정기,여객,829,13,144,325,0,0,20879,카자흐스탄,아스타나,유럽,
2025,1,LAO,QV,라오 항공,VTE,정기,여객,3421,1,95,2274,0,2261,56447,라오스,비엔티안,아시아,
2025,1,LHA,GI,롱하오 항공,CGO,정기,화물,0,0,0,26708,0,0,0,중국,정저우,아시아,
2025,1,LHA,GI,롱하오 항공,WEH,정기,화물,0,0,0,334969,0,0,0,중국,웨이하이,아시아,
2025,1,LOT,LO,LOT 폴란드항공,WAW,정기,여객,3477,5,49,136523,0,5997,70382,폴란드,바르샤바,유럽,
2025,1,LOT,LO,LOT 폴란드항공,WRO,정기,여객,1003,2,5,45627,0,0,21584,폴란드,브로츠와프,유럽,
2025,1,LOT,LO,LOT 폴란드항공,BUD,정기,여객,1833,1,24,46526,0,0,38468,헝가리,부다페스트,유럽,
2025,1,MAS,MH,말레이시아항공,KUL,정기,여객,11748,51,399,477115,0,3864,219303,말레이시아,쿠알라룸푸르,아시아,
2025,1,MGL,OM,몽골항공,UBN,정기,여객,5450,56,3322,74445,0,1132,198606,몽골,울란바토르,아시아,
2025,1,MGL,OM,몽골항공,UBN,부정기,화물,0,0,0,71415,0,0,0,몽골,울란바토르,아시아,
2025,1,MGL,OM,몽골항공,UBN,부정기,여객,688,10,132,2356,0,150,20714,몽골,울란바토르,아시아,
2025,1,MMA,8M,미얀마 국제항공,RGN,정기,여객,2050,3,0,25,0,0,45717,미얀마,양곤,아시아,
2025,1,MMA,8M,미얀마 국제항공,HAN,정기,여객,0,0,0,0,0,0,0,베트남,하노이,아시아,
2025,1,MNG,M0,에어로몽골리아,UBN,정기,여객,2075,20,32,0,0,0,55099,몽골,울란바토르,아시아,
2025,1,MXD,OD,바틱에어,KUL,정기,여객,5006,11,11,20983,0,0,65445,말레이시아,쿠알라룸푸르,아시아,
2025,1,PAC,PO,폴라에어카고,NRT,정기,화물,0,0,0,0,0,0,0,일본,도쿄,아시아,
2025,1,PAC,PO,폴라에어카고,PVG,정기,화물,0,0,0,402192,221485,0,0,중국,상하이,아시아,
2025,1,PAC,PO,폴라에어카고,SZX,정기,화물,0,0,0,177324,7230,0,0,중국,선전,아시아,
2025,1,PAC,PO,폴라에어카고,HKG,정기,화물,0,0,0,121410,120654,0,0,홍콩,홍콩,아시아,
2025,1,PAC,PO,폴라에어카고,SIN,부정기,화물,0,0,0,0,0,0,0,싱가포르,싱가포르,아시아,
2025,1,PAC,PO,폴라에어카고,ANC,정기,화물,0,0,0,0,0,0,0,미국,앵커리지,미주,
2025,1,PAC,PO,폴라에어카고,CVG,정기,화물,0,0,0,0,0,0,0,미국,헤브론,미주,
2025,1,PAC,PO,폴라에어카고,LAX,정기,화물,0,0,0,71799,16895,0,0,미국,로스앤젤레스,미주,
2025,1,PAL,PR,필리핀항공,CEB,정기,여객,5698,29,78,1022,0,0,75462,필리핀,라푸라푸,아시아,
2025,1,PAL,PR,필리핀항공,CRK,정기,여객,4694,7,794,437,0,0,103796,필리핀,앙헬레스,아시아,
2025,1,PAL,PR,필리핀항공,KLO,정기,여객,5293,16,26,0,0,0,62557,필리핀,칼리보,아시아,
2025,1,PAL,PR,필리핀항공,MNL,정기,여객,13346,51,2383,166905,0,0,305036,필리핀,마닐라,아시아,
2025,1,QDA,QW,청도항공,TAO,정기,여객,4604,6,36,0,0,3058,62623,중국,칭다오,아시아,
2025,1,QFA,QF,콴타스항공,SYD,정기,여객,4855,46,124,62718,0,4791,101297,오스트레일리아,시드니,오세아니아,
2025,1,QNT,HH,카놋샤크항공,TAS,정기,여객,1094,10,28,18050,0,0,29544,우즈베키스탄,타슈켄트,아시아,
2025,1,QTR,QR,카타르항공,DOH,정기,화물,0,0,0,1243388,0,4186,0,카타르,도하,아시아,
2025,1,QTR,QR,카타르항공,DOH,정기,여객,12831,60,371,309979,0,9706,320544,카타르,도하,아시아,
2025,1,RBA,BI,로얄 브루나이 에어라인,BWN,정기,여객,1406,15,6,6189,0,429,30169,브루나이,반다르스리브가완,아시아,
2025,1,SIA,SQ,싱가폴항공,SIN,정기,여객,33906,154,243,688010,0,15548,678126,싱가포르,싱가포르,아시아,
2025,1,SIA,SQ,싱가폴항공,CVG,정기,화물,0,0,0,1004580,0,0,0,미국,헤브론,미주,
2025,1,SWM,ZA,스카이앙코르항공,PNH,정기,여객,4841,51,1,6497,0,781,83340,캄보디아,프놈펜,아시아,
2025,1,SWM,ZA,스카이앙코르항공,SAI,부정기,여객,2597,1,0,0,0,0,23684,캄보디아,씨엠립,아시아,
2025,1,TAX,XJ,타이 에어아시아 엑스,DMK,정기,여객,13323,48,112,53950,0,0,121667,태국,방콕,아시아,
2025,1,TGW,TR,스쿠트타이거항공,TPE,정기,여객,7485,14,0,116095,0,0,97505,대만,타이베이,아시아,
2025,1,TGW,TR,스쿠트타이거항공,SIN,정기,여객,3125,6,0,36111,0,0,41635,싱가포르,싱가포르,아시아,
2025,1,THA,TG,타이항공,BKK,정기,여객,28934,88,260,710223,0,12750,521552,태국,방콕,아시아,
2025,1,THY,TK,터키항공,IST,정기,화물,0,0,0,693207,0,0,0,터키,이스탄불,유럽,
2025,1,THY,TK,터키항공,IST,정기,여객,14261,22,453,816176,0,0,297923,터키,이스탄불,유럽,
2025,1,TTW,IT,타이거에어 타이완,TPE,정기,여객,4264,6,0,21704,0,137,49163,대만,타이베이,아시아,
2025,1,TUA,T5,투르크메니스탄,ASB,정기,화물,0,0,0,164265,0,0,0,투르크메니스탄,아시가바트,아시아,
2025,1,TWB,TW,티웨이항공,CTS,정기,여객,8503,8,118,0,0,0,84523,일본,삿포로,아시아,
2025,1,TWB,TW,티웨이항공,FUK,정기,여객,22872,92,481,0,0,0,192187,일본,후쿠오카,아시아,
2025,1,TWB,TW,티웨이항공,HSG,정기,여객,2810,17,14,0,0,0,19788,일본,사가,아시아,
2025,1,TWB,TW,티웨이항공,KIX,정기,여객,17499,33,606,15515,0,1328,164153,일본,오사카,아시아,
2025,1,TWB,TW,티웨이항공,KMJ,정기,여객,5184,12,28,0,0,0,48994,일본,구마모토,아시아,
2025,1,TWB,TW,티웨이항공,NRT,정기,여객,15572,18,1446,1863,0,2976,165016,일본,도쿄,아시아,
2025,1,TWB,TW,티웨이항공,OKA,정기,여객,5408,92,73,0,0,0,45489,일본,오키나와,아시아,
2025,1,TWB,TW,티웨이항공,SHE,정기,여객,4086,3,303,0,0,0,48859,중국,선양,아시아,
2025,1,TWB,TW,티웨이항공,SYX,정기,여객,1227,2,1,0,0,0,14502,중국,싼야,아시아,
2025,1,TWB,TW,티웨이항공,TAO,정기,여객,2241,2,197,0,0,0,19584,중국,칭다오,아시아,
2025,1,TWB,TW,티웨이항공,WNZ,정기,여객,1632,0,73,0,0,0,23990,중국,원저우,아시아,
2025,1,TWB,TW,티웨이항공,KHH,정기,여객,5304,22,10,0,0,0,66989,대만,가오슝,아시아,
2025,1,TWB,TW,티웨이항공,RMQ,정기,여객,5072,15,11,0,0,0,66569,대만,타이중,아시아,
2025,1,TWB,TW,티웨이항공,HKG,정기,여객,4742,3,278,4175,0,0,64961,홍콩,홍콩,아시아,
2025,1,TWB,TW,티웨이항공,VTE,정기,여객,5201,1,71,0,0,0,56911,라오스,비엔티안,아시아,
2025,1,TWB,TW,티웨이항공,BKI,정기,여객,5131,12,72,0,0,0,56330,말레이시아,코타키나발루,아시아,
2025,1,TWB,TW,티웨이항공,CXR,정기,여객,5384,36,54,0,0,0,50192,베트남,나트랑,아시아,
2025,1,TWB,TW,티웨이항공,DAD,정기,여객,16554,64,349,344,0,0,148154,베트남,다낭,아시아,
2025,1,TWB,TW,티웨이항공,SGN,정기,여객,5482,36,120,2975,0,1647,76695,베트남,호찌민,아시아,
2025,1,TWB,TW,티웨이항공,SIN,정기,여객,18555,46,883,224476,0,2491,274131,싱가포르,싱가포르,아시아,
2025,1,TWB,TW,티웨이항공,BKK,정기,여객,5546,7,138,16919,0,0,68752,태국,방콕,아시아,
2025,1,TWB,TW,티웨이항공,CEB,정기,여객,5513,59,81,0,0,0,55253,필리핀,라푸라푸,아시아,
2025,1,TWB,TW,티웨이항공,KLO,정기,여객,9462,26,16,0,0,0,92800,필리핀,칼리보,아시아,
2025,1,TWB,TW,티웨이항공,FRA,정기,여객,3420,3,168,63592,0,0,56237,독일,프랑크푸르트,유럽,
2025,1,TWB,TW,티웨이항공,BCN,정기,여객,3595,2,96,17074,0,0,54724,스페인,바르셀로나,유럽,
2025,1,TWB,TW,티웨이항공,FCO,정기,여객,3974,2,83,13903,0,0,60895,이탈리아,로마,유럽,
2025,1,TWB,TW,티웨이항공,CDG,정기,여객,3971,8,352,47167,0,0,69308,프랑스,파리,유럽,
2025,1,TWB,TW,티웨이항공,FRU,정기,여객,714,8,106,2114,0,0,13957,키르기스스탄,비슈케크,아시아,
2025,1,TWB,TW,티웨이항공,SYD,정기,여객,6497,15,629,120382,0,16033,116578,오스트레일리아,시드니,오세아니아,
2025,1,TWB,TW,티웨이항공,GUM,정기,여객,5284,64,37,0,0,0,66819,괌,괌,오세아니아,
